,job_name,norm_job_submit_time,ddl,A100,GTX2080Ti,V100
2241,27687ad020085fd18e25e4ad,0,inf,2312.0,4063.0,5486.0
2242,471b074bdd272503ef11e23c,0,inf,1040.0,1538.0,2628.0
2243,3b15f954d131844d781b2099,0,inf,1876.0,3218.0,5039.0
2244,a5f4379fe919ba95f70802b0,0,inf,2458.0,4494.0,6298.0
2245,854efc2a5e0fa630580ca7d6,0,inf,2004.0,3147.0,4847.0
2246,31f453d140744edeef17da0a,0,inf,6360.0,10353.0,17259.0
2247,6c7b2454539cac17dee4506b,0,inf,922.0,1442.0,2110.0
2248,2f594cf9b1d606e458e2092e,0,inf,1611.0,3209.0,4173.0
2249,0238a4962ed58129d22c2296,0,4266.0,2245.0,3943.0,5470.0
2250,8314f8b8c69e01243d06cda3,0,54988.0,10835.0,15543.0,27395.0
2251,5b5b225b30e5666987c3aed7,0,7037.0,3895.0,5830.0,7768.0
2252,3ca4cdfb2a1379ef7f75f08d,0,6796.0,1539.0,2765.0,3830.0
2253,633d62402dfce16a5454b6dc,0,56737.0,8331.0,16111.0,20991.0
2254,220094f38e30394f239267ce,0,inf,6052.0,11471.0,14709.0
2255,e197bc4e6deba3b7370e2819,0,inf,2577.0,5008.0,6607.0
2256,b6b486e8c17ae1061167cc9c,0,inf,2120.0,3540.0,6372.0
2257,4456e0fa5c7bb28c0da5086d,0,inf,3594.0,6615.0,9422.0
2258,1afb102f6397aba1192fad9d,0,2668.0,2095.0,3209.0,5049.0
2259,fe6594f7c2ebcec5471895d6,0,39053.0,6543.0,10343.0,16332.0
2260,2b95949943cab1bb3d04b989,0,3286.0,1521.0,2244.0,3783.0
2261,6661e092f01b74b115fd4212,0,inf,175809.0,271039.0,427794.0
2262,7261ef4749050e43f1cbc71e,0,inf,14013.0,23536.0,34166.0
2263,f69a63951285c262359afcb7,0,2899.0,752.0,1175.0,1917.0
2264,efb1f13bd6cd47c531c7ed0f,0,inf,8917.0,13350.0,23684.0
2265,77a98b4f593a182b2d0e70b1,0,inf,1798.0,3564.0,5322.0
2266,cb1932674a61a852ad2919d9,0,12859.0,6456.0,9168.0,16780.0
2267,ac14f67359b405745436a6db,0,24599.0,8522.0,14773.0,21047.0
2268,e72192f8d2a0748214ebfabb,0,6469.0,2690.0,4786.0,6718.0
2269,6a8742e5ef034ef32a628a5d,0,3727.0,1280.0,2559.0,3331.0
2270,609048c111f0177282198a61,0,inf,1342.0,2420.0,3439.0
2271,a83df8a17c6b7c45adbd07c0,0,13643.0,4359.0,7315.0,11197.0
2272,d1166190972d92d82031ba5f,0,19757.0,3528.0,4861.0,8765.0
2273,52faa35ddefd0fe2a5adb0b2,0,inf,3851.0,5681.0,9350.0
2274,ba8b10b501b0e04daeee0eb0,0,20495.0,5615.0,9873.0,15128.0
2275,6a348cb5fad59ddfa1d5935e,0,inf,5717.0,9807.0,13644.0
2276,6b389f08d7db77b80f34d861,0,inf,1441.0,2254.0,3084.0
2277,5138481422e2e4d2d6628087,0,inf,4736.0,8936.0,12314.0
2278,fbe1e87ea38e572c595fcc1e,0,inf,3500.0,5279.0,9056.0
2279,826dc89ddb8e9d746d5fc307,0,inf,1651.0,2826.0,3969.0
2280,461ee5a4735608bb53bd27ff,0,inf,5738.0,10190.0,16850.0
2281,24f68976f2c3e0155cff0420,0,inf,1972.0,3658.0,5158.0
2282,2eb5fda91f2661a215173b38,0,inf,1711.0,2517.0,4410.0
2283,7ead8a9d91c27af07bde3325,0,inf,1009.0,1539.0,2446.0
2284,c45ac1f042918d27bc0eec6c,0,inf,5429.0,10266.0,17553.0
2285,5ed80ba8975d41e234d468b0,0,3670.0,754.0,1501.0,2044.0
2286,069bd9048523ba0454e55398,0,inf,2066.0,3392.0,5090.0
2287,1f6f5dd1db4e6f29bcb7ebd1,0,31007.0,8553.0,16628.0,24638.0
2288,7e3a240118bb3ca69756fc56,0,inf,877.0,1617.0,2190.0
2289,992b48eecc76881a2f11505f,0,inf,1592.0,2264.0,3204.0
2290,4eb520056a38d89f1dfa9476,0,inf,5548.0,10538.0,13781.0
2291,cdfb87a20ba7e8f401e02c17,0,inf,2881.0,4641.0,6792.0
2292,5344f2bf555ea2710083c874,0,inf,702.0,1323.0,1877.0
2293,93e4ddc7c165bdd859be66ab,0,inf,899.0,1670.0,2414.0
2294,6b86390a346d10121ef80c19,0,inf,862.0,1462.0,2071.0
2295,773204f9bacd4049edab6a72,0,inf,2479.0,3653.0,5425.0
2296,e7fdb9039a42d319d7ac5c70,0,inf,17221.0,33508.0,41905.0
2297,9cf0c927ace1c79a4321f163,0,52448.0,15074.0,22982.0,35629.0
2298,5f8b70bf15795299950467f1,0,inf,3516.0,5170.0,9329.0
2299,24d3e2be23cce6d5e13e8ed2,0,inf,2725.0,4189.0,6881.0
2300,de2ad3739424f4de0f10dc73,0,inf,8149.0,15919.0,21976.0
2301,5f037f56e3debbd628933f9e,0,inf,2488.0,4073.0,6127.0
2302,cda9db47c2b36480cd3c437d,0,inf,8709.0,15258.0,25057.0
2303,5161824625aeda836e161337,0,21555.0,4641.0,7637.0,11102.0
2304,03c9f2a11e3c65286c8ac841,0,inf,2307.0,3538.0,6003.0
2305,98acf2fa37c95be7ae2c2b4b,0,5090.0,1171.0,2307.0,3015.0
2306,51e3cd733930d8519e187955,0,59026.0,17043.0,29286.0,51365.0
2307,73819ef11d74cf4e4739f9df,0,241673.0,85359.0,140336.0,225047.0
2308,04e54c4bd32a73ae39436de2,0,inf,4749.0,7761.0,12230.0
2309,dfe9aeaea667cd4c55fa90fb,0,inf,1156.0,2110.0,2965.0
2310,5fbc06ee387f1f308f428cc9,0,inf,9271.0,16818.0,23680.0
2311,1b1ef8e09069a450bf2f0d3e,0,inf,673.0,1118.0,1884.0
2312,1246260cb230ea59bd535cbe,0,inf,15999.0,27374.0,42180.0
2313,4b13b01059fc8590f5a20bb0,0,inf,2737.0,4730.0,7030.0
2314,f7b08edfd95b10a00214cf83,0,inf,974.0,1775.0,2464.0
2315,177d8c65e661608adb11d00a,0,inf,702.0,1159.0,1734.0
2316,5102f096fc9c7e286b8dcefa,0,inf,19009.0,36847.0,46068.0
2317,5bfa1c6df603b88b1a2e5cb0,0,15870.0,2392.0,4744.0,5895.0
2318,a97c99c70e0a028afebffb01,0,31101.0,6518.0,12798.0,20646.0
2319,326e0faaf638e705e606aad9,0,inf,6052.0,8633.0,15682.0
2320,99ff08dc6e98e538f45b33ac,0,inf,2017.0,2911.0,5157.0
2321,eb61cf6eefcb8c13d136e391,0,inf,11869.0,20856.0,29771.0
2322,59a6bf7d2f543bcbe08e580a,0,inf,1143.0,1803.0,2919.0
2323,0f2fbc74cfca1110436a61a4,0,inf,6081.0,11226.0,15258.0
2324,66315e4f490d39b15183f17b,0,212149.0,30661.0,56779.0,75717.0
2325,7b0abc39d9a4319430e2f3a4,0,inf,2989.0,4040.0,7607.0
2326,43891f301f5ddf0e7a2cc13d,0,inf,4042.0,5345.0,9733.0
2327,8df58eec9669546cbf2356c3,0,inf,11023.0,20025.0,26442.0
2328,56a07f5991f690a0ec51d5b8,0,7477.0,2606.0,4822.0,6740.0
2329,eec18cf272ebf9a6d93d3864,0,inf,1341.0,2625.0,3264.0
2330,df979c56b30af5b8bb9e07ef,0,inf,1338.0,1910.0,3387.0
2331,17f6f11d98d504ef8d2f1cc5,0,4175.0,3283.0,4711.0,8307.0
2332,1cc1b69ab33bd8c596ab515e,0,inf,4648.0,7017.0,11490.0
2333,60894788578f586ecf2c45e9,0,2907.0,1591.0,2728.0,4136.0
2334,fae80f57b616fc73fe89ba16,0,20171.0,6104.0,10150.0,16899.0
2335,594df314c69a59b801947294,0,inf,2273.0,3502.0,5761.0
2336,a4824590d5c78fd8302129d5,0,19933.0,10260.0,14591.0,21445.0
2337,eb18c3e3af3c0e49f232c990,0,inf,5001.0,9451.0,12191.0
2338,099ab66537cbcbe11c9b345c,0,3431.0,1176.0,2344.0,2985.0
2339,ce0b8559097e0628b04c8bd1,0,inf,4338.0,8234.0,10593.0
2340,9d6a27fdddbd5787ff05ab33,0,inf,488.0,833.0,1294.0
2341,835a1a9aec724125e0b602bf,0,260194.0,50410.0,98252.0,131783.0
2342,525ae6c4987c9b21a6439fdf,0,inf,1181.0,2123.0,2829.0
2343,20a5c589aa7064e50679679a,0,inf,4253.0,6550.0,10670.0
2344,832ab6f43ac11199c1832488,0,inf,9281.0,16261.0,21113.0
2345,0dfdce3629be3ff97bacd32f,0,inf,391.0,730.0,1028.0
2346,ab0bf497207b7981a5a244da,0,inf,4861.0,8522.0,15327.0
2347,809a40277156776b350df4ea,0,inf,5185.0,9014.0,13235.0
2348,929fb0f3151afc67b081148a,0,inf,8704.0,14317.0,24082.0
2349,5bd5ec0ec854c140a38fcb0b,0,6883.0,2396.0,3905.0,6080.0
2350,9c6e2072ba5b51d3dfa126fc,0,24940.0,5789.0,8358.0,14519.0
2351,8d40ab8934a82cf19a0987a3,0,18126.0,3298.0,6291.0,9781.0
2352,32c8fad84fe915bd234df779,0,inf,5042.0,10196.0,12636.0
2353,ca3b3322368702c634a01024,0,inf,1614.0,2917.0,4144.0
2354,ff1074f2d615b53025f18d38,0,inf,3755.0,5305.0,9962.0
2355,5b0c62e6ce5184252c22f3b4,0,inf,5875.0,10408.0,15071.0
2356,1b70fec799e4489a71f71a32,0,inf,4995.0,9188.0,14840.0
2357,bf1c728437648602ec63d2b7,0,inf,3803.0,5685.0,7701.0
2358,c3d6ee234efe3b5aaf9a906b,0,inf,4209.0,5955.0,8393.0
2359,6c81f0602ae98d02fd8d82f8,0,inf,29563.0,56601.0,84798.0
2360,3a1bb48ac65b396b49c55caa,0,inf,3394.0,6350.0,8831.0
2361,f20764459587d0a2a0590e05,0,inf,1768.0,2659.0,4195.0
2362,e0d8916a1856c332ff30c69f,0,inf,6380.0,11856.0,15949.0
2363,dd0775fdeeb82bde9bf6e2e4,0,inf,1674.0,3141.0,4361.0
2364,744e07858ad0f7ffe077bdf4,0,inf,24430.0,45753.0,62876.0
2365,d43944ef7c676c717bb3aa86,0,inf,5691.0,10258.0,15074.0
2366,c7fb5c2e653f13a764a70118,0,inf,2936.0,4324.0,6593.0
2367,43d8f3c8abd1b89931c29e63,0,inf,2720.0,5434.0,7525.0
2368,b1055b27b0b185f91b57d672,0,inf,1812.0,3351.0,4904.0
2369,181dac19ae6015a4c4370fdd,0,15720.0,5148.0,7782.0,9782.0
2370,c33990ce19a077994305cbc9,0,49284.0,12249.0,18349.0,34575.0
2371,7342a3ce13212cdacf9551f5,0,inf,39407.0,78554.0,103567.0
2372,496e6eb93401ae98560e19da,0,5044.0,2305.0,4213.0,6102.0
2373,a6dade89fa6eb63e7b0bc7a4,0,inf,5249.0,8760.0,14377.0
2374,587c7e998e708514f4d0f570,0,inf,1947.0,2932.0,4807.0
2375,057948a4a258fcb63ead0fee,0,inf,1034.0,1625.0,2478.0
2376,1c7483b7d7d2cab060bd520e,0,inf,9873.0,16592.0,24813.0
2377,e6b479b002222191c06e45f1,0,6788.0,1966.0,3231.0,5635.0
2378,acf2877da8659ea6963eb18f,0,inf,512.0,1019.0,1667.0
2379,6be8498c8ed87c35cd50a311,0,23838.0,4550.0,8549.0,12072.0
2380,a7256517002b8e790271b9ac,0,inf,4347.0,6224.0,8984.0
2381,c63124eb16bf58505cb7e32c,0,3539.0,1311.0,2449.0,3468.0
2382,846ff5cdaa533f57b9b018de,0,inf,7077.0,11819.0,18151.0
2383,f417f27c1e73e498bd766887,0,inf,21412.0,37606.0,54340.0
2384,b335b749b06da6ad5d311ff0,0,inf,2297.0,4334.0,5291.0
2385,b43bdeec1d1f93f30873c01b,0,inf,432.0,713.0,1079.0
2386,4ef418acf03c6b93fee3e668,0,inf,2194.0,4116.0,5466.0
2387,128b001086b62218567fa3d8,0,5562.0,2490.0,4417.0,6153.0
2388,ce992d5321b6802235e9fbb8,0,inf,16625.0,23382.0,41824.0
2389,76264b3d9e8735602824be5a,0,14506.0,3590.0,7099.0,11408.0
2390,de8765aaef417caef81d9a07,0,inf,1139.0,2271.0,2869.0
2391,d43176e38a3310d4e21300cb,0,10879.0,3810.0,6261.0,11190.0
2392,c24f4d973e27e3e2cf40f363,0,34171.0,6176.0,10326.0,15626.0
2393,20c3f1c839f5cc4de5aa051f,0,inf,1663.0,3039.0,4321.0
2394,99f43750d6f1d09ae1213fc0,0,13750.0,3951.0,7331.0,12321.0
2395,58069c798906d2523c179a86,0,31585.0,8326.0,14991.0,24061.0
2396,d6db65183c44e6e16537154b,0,26108.0,6160.0,9294.0,14683.0
2397,c0c24e4941f1440876134f4f,0,inf,995.0,1427.0,2432.0
2398,4a6fd7d48f657f345f674392,0,inf,4103.0,7696.0,13572.0
2399,d7da6c79baca1dbec9e84df2,0,4710.0,2113.0,3757.0,5640.0
2400,d8d64940d9fb00514d784cf1,0,3960.0,1463.0,2775.0,3987.0
2401,62db7fb96b23bad1b9464a6c,0,3679.0,1250.0,2033.0,3093.0
2402,1e7dfb1a6e30649c7de24945,0,inf,1305.0,2513.0,3505.0
2403,070d1ef25c84f9e7899a7a73,0,267653.0,101518.0,185386.0,327376.0
2404,fada8a86525c98756aa08efa,0,inf,4849.0,7098.0,9655.0
2405,43c6e62b3cf6d029e7812b56,0,inf,680.0,1332.0,2262.0
2406,a9ca173a4393983a74674931,0,22411.0,18361.0,34698.0,48598.0
2407,1d48221d843a278f22944dea,0,inf,8722.0,16305.0,23285.0
2408,dd0f2631a2dee5d6e1bd2fad,0,26585.0,10548.0,19209.0,27439.0
2409,7821a84e92947d2fba938fe9,0,inf,10492.0,14742.0,24734.0
2410,0a8e5e70a8ea8118bf7001a2,0,inf,18934.0,37436.0,45997.0
2411,8b891dcf7f6afad4a21ec521,0,inf,2254.0,3897.0,5772.0
2412,7e5d1c9304e5092fc9b2f01c,0,inf,3443.0,6330.0,11144.0
2413,2911ff3fc02fc86deb2eac98,0,3817.0,1703.0,3220.0,4338.0
2414,f2e891759d49af0001224b18,0,inf,17801.0,25851.0,40514.0
2415,7f711087bdca6499d62df240,0,inf,58813.0,112486.0,146760.0
2416,c9c3299fcf45a77078c6d7a7,0,3976.0,1081.0,1801.0,2822.0
2417,eef3764e0f4723708596c039,0,6096.0,1737.0,2686.0,4794.0
2418,05ba27e23cbb20ac6ac222a9,0,inf,5985.0,9911.0,13535.0
2419,4d7b3159b71ee2b0a6e32e05,0,inf,10121.0,16671.0,30726.0
2420,4f8cf6bf3a8f4914531092cb,0,inf,1343.0,2659.0,3495.0
2421,d98dca60530342eab416fe64,0,inf,979.0,1554.0,2023.0
2422,ee2303a9cfa78eb1f07345bc,0,inf,8370.0,13831.0,22190.0
2423,04e970713ced06cfb193335a,0,inf,1935.0,3710.0,5101.0
2424,2ad4ea467ac9b0ffb20ebe1c,0,inf,2585.0,4070.0,7452.0
2425,1e18b27001b45438763e5609,0,inf,40349.0,64320.0,105684.0
2426,ed256ea17bb49346fadaa1d9,0,inf,2398.0,4334.0,6212.0
2427,dfa91a616e0fb7f6f555c468,0,2922.0,1059.0,1885.0,2810.0
2428,b5d42e6cf5cd363658e0ed76,0,inf,1688.0,2503.0,3495.0
2429,d28bb8671f040cbcd70aec30,0,inf,2563.0,4411.0,6738.0
2430,e9f0a29ca168f304910fbf69,0,inf,6700.0,10275.0,16094.0
2431,d653950aa077c4760a753bcf,0,inf,6180.0,10946.0,17535.0
2432,d5eecdda7b8295e2584f8999,0,inf,7276.0,13213.0,18820.0
2433,68fb6124e7387119ac157c57,0,4850.0,1559.0,2284.0,3143.0
2434,f19691aab369b452c33113b9,0,13487.0,9993.0,18567.0,25646.0
2435,8ebe0d9fe24c7e5bdb444239,0,21007.0,5372.0,10554.0,13507.0
2436,965ee2139a542da047890de3,0,inf,11924.0,17886.0,25873.0
2437,c6e08fc68460eeb52fce5060,0,inf,1320.0,2191.0,3490.0
2438,cb43ab583c9abeb9f8c6b51b,0,inf,1718.0,2779.0,3863.0
2439,df1312f6eebcfd2d99b049ac,0,4656.0,1098.0,1893.0,2595.0
2440,cd3b10198956984929da6de5,0,inf,9231.0,15273.0,22487.0
2441,05a3061879114103a18910cb,0,inf,4666.0,8312.0,11631.0
2442,e4d3b3784fa59672f9a10702,0,inf,1876.0,2828.0,4723.0
2443,3ecfa8f1fbc9dcd8b3ebcbca,0,78909.0,28550.0,55281.0,78404.0
2444,9d931b6e9469a22c17517a63,0,144985.0,38379.0,55294.0,90486.0
2445,128724c03f7c055bdb8619e5,0,2661.0,1612.0,3086.0,4216.0
2446,65e38c667a8b7d66997ce9c1,0,inf,2317.0,3799.0,6068.0
2447,cb7f46f1e7b2890deca93cbb,0,inf,32187.0,48903.0,65576.0
2448,4963e54ee2e4203460dbe836,0,inf,10671.0,21281.0,28052.0
2449,d8020319eb3d631ad0c1133e,0,inf,1168.0,2195.0,2971.0
2450,8948e6eeee4f9c107afb4387,0,inf,5440.0,8215.0,13333.0
2451,8ef98e1f52c1b65939a4bf7b,0,3347.0,1286.0,2489.0,3335.0
2452,0f135b1466033f032abf3407,0,5444.0,1257.0,2424.0,3687.0
2453,d07fb0de062139248256cddc,0,inf,12249.0,19916.0,25804.0
2454,3e4fe1b2b6898a8e5e96a0ce,0,inf,38808.0,61246.0,93896.0
2455,b4b7699f5dcf0fa1558871c4,0,12406.0,4297.0,7252.0,10962.0
2456,655b0953d8307000cc2aeaff,0,inf,1561.0,2643.0,4627.0
2457,e835e3e049e699776bb93147,0,inf,1718.0,2554.0,3728.0
2458,64322beb00ea93a6300c225d,0,14734.0,3422.0,6719.0,10428.0
2459,d33e5be1c22d656012f23b0d,0,inf,8010.0,14226.0,22245.0
2460,90d07a5c976d8e9f37605dde,0,inf,2211.0,3907.0,4951.0
2461,54cb7b28cb082277f61af051,0,32333.0,15971.0,29408.0,39591.0
2462,31cb6c907a78ab784035898f,0,inf,3164.0,4550.0,8438.0
2463,6489d33eae2cc32bd1bdb12b,0,inf,1392.0,2593.0,3542.0
2464,dcedc7ed39129f439d89b027,0,16988.0,7252.0,13690.0,18837.0
2465,f2be8b81181744501c1159c0,0,inf,412.0,728.0,1018.0
2466,6d6d048f7bd7f9f0d2608a7e,0,inf,2689.0,4485.0,6992.0
2467,bc7912813cc45224390d55c0,0,inf,1365.0,1983.0,3299.0
2468,c00a50d9bc548817eeee46c9,0,inf,2046.0,3428.0,5429.0
2469,d7d77b87c52a7fa000aa98f0,0,inf,3926.0,6046.0,9934.0
2470,f68589ea2823e275903fab5a,0,inf,1252.0,2065.0,2914.0
2471,1d571188e4885655e38de99b,0,inf,1992.0,3470.0,5050.0
2472,6ec9560ce1ed75752a4f8c46,0,59660.0,26511.0,45144.0,66935.0
2473,33f8470c143726f36209710e,0,5325.0,3261.0,6000.0,8066.0
2474,debb8e5462712dc1bbccc4c0,0,inf,1137.0,1660.0,2819.0
2475,4d7bfe74d0f49b3a2adf27d3,0,inf,2593.0,5249.0,6840.0
2476,68f51d90b98872592d466c44,0,inf,8368.0,12614.0,19149.0
2477,b9749d510c53ab956115f6cb,0,inf,34843.0,66745.0,88904.0
2478,838f0766e150a6b1b034dc94,0,inf,10071.0,20052.0,29640.0
2479,24902b2fb6ee3812db3a0910,0,8812.0,4107.0,7227.0,9242.0
2480,f4d4f9e934cd58f7c941b87a,0,inf,1050.0,1757.0,2528.0
2481,6352808057260dc7185111e6,0,inf,1219.0,1758.0,2933.0
2482,883739051b4a70104c8d34cf,0,inf,10228.0,15074.0,24672.0
2483,e547775d437bcf74654681b8,0,14632.0,3145.0,5488.0,9946.0
2484,6f4b2c079307e279c8ffc22a,0,inf,4565.0,8383.0,11960.0
2485,ae04b3ceb111133953db4ee2,0,4746.0,1674.0,2832.0,4186.0
2486,9cd7f3d9636d57a94cf13308,0,inf,9050.0,14457.0,25042.0
2487,ad8236052a64bcf4bbf528b5,0,inf,565.0,1015.0,1367.0
2488,1937567a71932da11e54c041,0,inf,18571.0,32256.0,44848.0
2489,341fb759dbd3d9777d55225f,0,inf,8238.0,15186.0,19794.0
2490,f177019ddf9c5fe5298ddcbb,0,25563.0,20061.0,38771.0,51864.0
2491,93b2a9086232cf275b22747f,0,inf,1060.0,1835.0,2647.0
2492,c29b4f9a5368b4e60d6b0e90,0,inf,2378.0,3540.0,5384.0
2493,d8c78a05b56e6bfa02f62b89,0,inf,2673.0,4193.0,6889.0
2494,ba328d8079f42a5c2070cfa5,0,inf,5789.0,10587.0,13461.0
2495,5b36d6df2afc591f164e2451,0,17510.0,3014.0,5281.0,7260.0
2496,f51319ec8ac7c075f0957c1b,0,inf,10439.0,14993.0,20103.0
2497,4910e2b34746019664e3a1d6,0,15394.0,5077.0,8283.0,10432.0
2498,54678608b527f8ff7bf2fb18,0,inf,7428.0,14164.0,23673.0
2499,2d8cf5694498038253afdfc3,0,inf,8913.0,17139.0,21786.0
2500,d79f8811bf59314b9ebd59d7,0,inf,1796.0,3532.0,5578.0
2501,ee7846fc116415fd15f5c231,0,38513.0,17626.0,25222.0,41259.0
2502,28132f75f4b5203115d4004f,0,inf,1900.0,3164.0,4195.0
2503,3e31cae18b8c4e57b69ec86b,0,inf,16767.0,32873.0,41028.0
2504,9484ecfc6ef1b95745c49222,0,inf,558.0,1072.0,1766.0
2505,3e8f649722e82dcde5d8a1f1,0,inf,65483.0,97203.0,146865.0
2506,347b0fc8182c7315b9abcd94,0,inf,23731.0,43223.0,59221.0
2507,1f32d3f45a1be91b38c401a5,0,inf,7034.0,10182.0,15913.0
2508,526bfbf28a4ba91afbb5098c,0,28060.0,5579.0,9663.0,13290.0
2509,a64612e12e6a80d394406dbc,0,23482.0,5933.0,9916.0,14657.0
2510,924a09698981f4dd9f135313,0,inf,20915.0,37171.0,53584.0
2511,3cb1f89ab2768aa50eaf5b3f,0,inf,1882.0,3435.0,5093.0
2512,07ecb48a51f87d2cb5d9e6a8,0,inf,6986.0,12982.0,17325.0
2513,3d2814cebe5818ff47a66d11,0,inf,2645.0,3807.0,5997.0
2514,7b4f6250565a1e058f88d5c9,0,7024.0,1565.0,3087.0,4330.0
2515,b62c84b1530bb8f37e0f6f71,0,inf,21710.0,35885.0,58586.0
2516,b2278ef91a95d67d490dcdc6,0,inf,46205.0,66863.0,121832.0
2517,0726824b28dc4ae16484a131,0,17576.0,4541.0,8403.0,13539.0
2518,a990b170391e52e26c8c391f,0,15194.0,3496.0,6641.0,11919.0
2519,39feb6bcf3461cf94bd0d8f1,0,16973.0,8477.0,13796.0,23693.0
2520,be9a3b1d0a88e13923b52684,0,inf,7751.0,15144.0,19511.0
2521,9f0d56b7e61c0233f8eac927,0,inf,52938.0,105329.0,129505.0
2522,79460c2bfaa6d20498da46f0,0,33280.0,11904.0,18001.0,31011.0
2523,b1107b775d78cf5b6606354f,0,inf,3547.0,5012.0,8517.0
2524,758621c52a3dbe027f8923fb,0,inf,436.0,581.0,1064.0
2525,4bdc34541d9e090a282a92d9,0,inf,1709.0,3371.0,4606.0
2526,9e6f3f0622d31ba3cb145b8a,0,inf,15137.0,29274.0,41745.0
2527,92e349289403e57984f4f636,0,inf,2976.0,5600.0,9386.0
2528,c21dc8968497719231ededc4,0,inf,2239.0,4233.0,5661.0
2529,82d90cad86e4efe4f4f11c03,0,inf,7802.0,13393.0,19141.0
2530,f7e431f34bf4b84f7ca345e1,0,inf,16581.0,22364.0,41028.0
2531,3c979ae82ddcff565f3c04ec,0,inf,1022.0,1999.0,2696.0
2532,7c4fb08004dd1678436b93af,0,25141.0,10018.0,16089.0,29576.0
2533,e08ecee851072c20c7afea83,0,inf,50452.0,87718.0,114090.0
2534,f725afe5603dcb4a5ec7131d,0,156455.0,87282.0,144888.0,213523.0
2535,1f681021478f8a03f2c0fadf,0,inf,654.0,1238.0,1779.0
2536,973e37afdf66c10f2f4d00f6,0,inf,7772.0,13048.0,19745.0
2537,4bc8f38c5c01d51de171560f,0,inf,6544.0,10078.0,15539.0
2538,a9004118ba3dda5eae4bea2e,0,17746.0,4826.0,6815.0,10333.0
2539,3799e10957677826360b736a,0,inf,28957.0,51747.0,77064.0
2540,e086beda96b9c4f73e8b2b81,0,13091.0,9804.0,15323.0,24769.0
2541,d15a0d595a37ae1d29e55348,0,inf,1876.0,3028.0,4603.0
2542,42f247bf4400147c6a3f7c45,0,inf,1674.0,2759.0,4316.0
2543,f51b48c09e636e43b5e85216,0,8758.0,2763.0,3934.0,5774.0
2544,ade9f2ada62983c96e37e527,0,inf,9800.0,14067.0,24122.0
2545,12530eca15744eb9543fabab,0,inf,54675.0,87151.0,132519.0
2546,c4a33938f77cbe18d4af9aa8,0,20507.0,5147.0,8551.0,13214.0
2547,096e1ed0e9a30d5ea2401818,0,213185.0,146551.0,289431.0,377925.0
2548,c33a9da9509d4ec769abc187,0,2978.0,719.0,1250.0,1842.0
2549,204b04709852664bcbcdaa54,0,45053.0,7743.0,15144.0,27903.0
2550,0e2c008f70689e50a1144048,0,inf,5031.0,9645.0,17758.0
2551,9213c10d8fe23b47a0a26d98,0,inf,10908.0,18198.0,27591.0
2552,c4aabf8ed401cf757141c95a,0,inf,1190.0,1873.0,2935.0
2553,cf57cc9c8ff522e6273f0f2f,0,inf,6142.0,10153.0,15469.0
2554,82c5d5fd07d3ec02611a9295,0,inf,9685.0,17745.0,24778.0
2555,8703e6258f0e8fb9f658b6ab,0,inf,5724.0,11439.0,15711.0
2556,382692db53f27ea31750adc8,0,inf,10723.0,15092.0,24910.0
2557,004f615e9012a58bfc38483e,0,11701.0,4104.0,6320.0,10066.0
2558,bfcb4cf1376ed48593325f3f,0,inf,21058.0,35093.0,53436.0
2559,813f58853dbbe4dbe18007b2,0,29426.0,5545.0,10316.0,14633.0
2560,f1503528b0c3d2147cab4979,0,inf,5528.0,10606.0,14389.0
2561,6607a273d2a39f47bd39b5ff,0,10360.0,1947.0,2584.0,4737.0
2562,e30c4b1279b84e810ca99dc1,0,246000.0,47887.0,86144.0,138016.0
2563,587b225b48d7ad5b41d11d8e,0,2824.0,1168.0,1813.0,3044.0
2564,59f43675a9a588c13dc1639b,0,inf,2694.0,4748.0,6849.0
2565,14de04269a1e3a85848264a1,0,inf,8341.0,12441.0,22182.0
2566,d03a9decb3a2c5f9f8ed04da,0,3612.0,1613.0,2476.0,3964.0
2567,12bcd1d8a80ee4f9d02027ac,0,inf,1938.0,3268.0,4811.0
2568,a4fb4288501472fe7002e056,0,inf,3681.0,5931.0,9091.0
2569,128627a113b7494f79956955,0,4438.0,2269.0,3208.0,4321.0
2570,f19cd891ed6b17780edf4c36,0,inf,26183.0,48694.0,67433.0
2571,4f7293c8fe0072346393ab32,0,inf,5292.0,10583.0,15150.0
2572,b9f31746b8ec5f6b40f78f18,0,inf,7032.0,9413.0,17671.0
2573,79d1cff691c053c3fbe47087,0,44546.0,16910.0,28239.0,41615.0
2574,a0960ee1e48fc24ef433895a,0,4745.0,1582.0,2604.0,4072.0
2575,c5177082f75c96422b16e356,0,inf,5163.0,9582.0,14137.0
2576,734cf78e3c12285f6643c354,0,140483.0,49204.0,86013.0,125035.0
2577,b0eb9845044cb416bbd7080c,0,10885.0,2198.0,4370.0,8057.0
2578,c67bae14719daca50e851085,0,inf,4130.0,7737.0,10052.0
2579,c062df9df675e73616c180bb,0,inf,8529.0,15005.0,22144.0
2580,24d3268a060f901eea4d3a10,0,inf,733.0,1352.0,1900.0
2581,e7231de61cac9da2c4d568f2,0,42168.0,17871.0,35080.0,45646.0
2582,5f9348d1eb8b5039c1390bfc,0,inf,4701.0,8088.0,11459.0
2583,9b18d9d9ff6fb526af882e09,0,inf,3447.0,5404.0,8925.0
2584,86b66bee9116800963412166,0,inf,26144.0,52056.0,63271.0
2585,5bef992e831861c9496d1dd1,0,inf,1951.0,2890.0,4977.0
